concept_id,priority,search_term,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,default_start_sec,default_end_sec,notes
vdcr_concept_0105,B,Gel Deswelling Collapse demonstration,chemistry_materials_change,Gel Deswelling Collapse,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Gel Deswelling Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=凝胶去溶胀塌缩; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0105,B,Gel Deswelling Collapse experiment video,chemistry_materials_change,Gel Deswelling Collapse,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Gel Deswelling Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=凝胶去溶胀塌缩; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0105,B,凝胶去溶胀塌缩 Gel Deswelling Collapse,chemistry_materials_change,Gel Deswelling Collapse,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Gel Deswelling Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=凝胶去溶胀塌缩; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0087,B,Nucleation-and-Growth Phase Separation,chemistry_materials_change,Nucleation-and-Growth Phase Separation,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Nucleation-and-Growth Phase Separation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=成核与生长相分离; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0087,B,Nucleation-and-Growth Phase Separation demonstration,chemistry_materials_change,Nucleation-and-Growth Phase Separation,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Nucleation-and-Growth Phase Separation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=成核与生长相分离; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0087,B,Nucleation-and-Growth Phase Separation experiment video,chemistry_materials_change,Nucleation-and-Growth Phase Separation,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Nucleation-and-Growth Phase Separation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=成核与生长相分离; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0087,B,成核与生长相分离 Nucleation-and-Growth Phase Separation,chemistry_materials_change,Nucleation-and-Growth Phase Separation,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Nucleation-and-Growth Phase Separation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=成核与生长相分离; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0088,B,Phase Boundary Migration,chemistry_materials_change,Phase Boundary Migration,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Phase Boundary Migration, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=相界面迁移; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0088,B,Phase Boundary Migration demonstration,chemistry_materials_change,Phase Boundary Migration,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Phase Boundary Migration, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=相界面迁移; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0088,B,Phase Boundary Migration experiment video,chemistry_materials_change,Phase Boundary Migration,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Phase Boundary Migration, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=相界面迁移; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0088,B,相界面迁移 Phase Boundary Migration,chemistry_materials_change,Phase Boundary Migration,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Phase Boundary Migration, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=相界面迁移; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0091,B,Premixed Flame Propagation,chemistry_materials_change,Premixed Flame Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Premixed Flame Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=预混火焰传播; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0091,B,Premixed Flame Propagation demonstration,chemistry_materials_change,Premixed Flame Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Premixed Flame Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=预混火焰传播; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0091,B,Premixed Flame Propagation experiment video,chemistry_materials_change,Premixed Flame Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Premixed Flame Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=预混火焰传播; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0091,B,预混火焰传播 Premixed Flame Propagation,chemistry_materials_change,Premixed Flame Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Premixed Flame Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=预混火焰传播; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0060,B,Shear Thinning,chemistry_materials_change,Shear Thinning,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Shear Thinning, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=剪切变稀; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0060,B,Shear Thinning demonstration,chemistry_materials_change,Shear Thinning,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Shear Thinning, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=剪切变稀; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0060,B,Shear Thinning experiment video,chemistry_materials_change,Shear Thinning,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Shear Thinning, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=剪切变稀; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0060,B,剪切变稀 Shear Thinning,chemistry_materials_change,Shear Thinning,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Shear Thinning, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=剪切变稀; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0067,B,Spherulitic Growth,chemistry_materials_change,Spherulitic Growth,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Spherulitic Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=球晶生长; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0067,B,Spherulitic Growth demonstration,chemistry_materials_change,Spherulitic Growth,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Spherulitic Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=球晶生长; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0067,B,Spherulitic Growth experiment video,chemistry_materials_change,Spherulitic Growth,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Spherulitic Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=球晶生长; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0067,B,球晶生长 Spherulitic Growth,chemistry_materials_change,Spherulitic Growth,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Spherulitic Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=球晶生长; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0080,B,Surfactant-Driven Droplet Motion,chemistry_materials_change,Surfactant-Driven Droplet Motion,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Surfactant-Driven Droplet Motion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=表面活性剂驱动液滴运动; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0080,B,Surfactant-Driven Droplet Motion demonstration,chemistry_materials_change,Surfactant-Driven Droplet Motion,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Surfactant-Driven Droplet Motion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=表面活性剂驱动液滴运动; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
